"id","brand","title","image_url","price","link"
"a1adea84-37c8-475d-8fba-8cdd25e94f06","Reformation","Mila Linen Short - Black","https://media.thereformation.com/image/list/fn_select:jq:first(.%5B%5D%7Cif%20has(%22metadata%22)%20then%20select(any(.metadata%5B%5D;%20.external_id%20==%20%22sfcc-is-main%22%20and%20.value.value%20==%20%22True%22))%20else%20empty%20end)/f_auto,q_auto:eco,dpr_auto/w_600/1312180-BLK.json?_s=RAABAB0","N/A","https://www.thereformation.com/clothing"
"9e5d9606-efb5-42c2-aee8-ab5d00f18348","Reformation","Elani Top - Comet","https://media.thereformation.com/image/list/fn_select:jq:first(.%5B%5D%7Cif%20has(%22metadata%22)%20then%20select(any(.metadata%5B%5D;%20.external_id%20==%20%22sfcc-is-main%22%20and%20.value.value%20==%20%22True%22))%20else%20empty%20end)/f_auto,q_auto:eco,dpr_auto/w_600/1317321-COM.json?_s=RAABAB0","N/A","https://www.thereformation.com/clothing"
"bafde428-7048-43e3-ae3d-ded505fe8951","Reformation","Janu Linen Dress - Sugar","https://media.thereformation.com/image/list/fn_select:jq:first(.%5B%5D%7Cif%20has(%22metadata%22)%20then%20select(any(.metadata%5B%5D;%20.external_id%20==%20%22sfcc-is-main%22%20and%20.value.value%20==%20%22True%22))%20else%20empty%20end)/f_auto,q_auto:eco,dpr_auto/w_600/1318040-USG.json?_s=RAABAB0","N/A","https://www.thereformation.com/clothing"
"e1d99c80-bc6d-4ee3-ad88-018a8970f80b","Reformation","Lora Knit Dress - Dark Olive","https://media.thereformation.com/image/list/fn_select:jq:first(.%5B%5D%7Cif%20has(%22metadata%22)%20then%20select(any(.metadata%5B%5D;%20.external_id%20==%20%22sfcc-is-main%22%20and%20.value.value%20==%20%22True%22))%20else%20empty%20end)/f_auto,q_auto:eco,dpr_auto/w_600/1317875-RKO.json?_s=RAABAB0","N/A","https://www.thereformation.com/clothing"
"2b721a23-e3f8-4124-92eb-f7b5ca445e09","Reformation","Max Slim Tee - White","https://media.thereformation.com/image/list/fn_select:jq:first(.%5B%5D%7Cif%20has(%22metadata%22)%20then%20select(any(.metadata%5B%5D;%20.external_id%20==%20%22sfcc-is-main%22%20and%20.value.value%20==%20%22True%22))%20else%20empty%20end)/f_auto,q_auto:eco,dpr_auto/w_600/1316453-WHT.json?_s=RAABAB0","N/A","https://www.thereformation.com/clothing"
"d506786d-28e3-4e06-8a49-0ea0d1840e11","Reformation","Dusk Knit Top - Black","https://media.thereformation.com/image/list/fn_select:jq:first(.%5B%5D%7Cif%20has(%22metadata%22)%20then%20select(any(.metadata%5B%5D;%20.external_id%20==%20%22sfcc-is-main%22%20and%20.value.value%20==%20%22True%22))%20else%20empty%20end)/f_auto,q_auto:eco,dpr_auto/w_600/1312627-BLK.json?_s=RAABAB0","N/A","https://www.thereformation.com/clothing"
"cbd1ea7b-a166-4829-9588-6ddce2da5e53","Reformation","Everett Linen Dress - Porcelain","https://media.thereformation.com/image/list/fn_select:jq:first(.%5B%5D%7Cif%20has(%22metadata%22)%20then%20select(any(.metadata%5B%5D;%20.external_id%20==%20%22sfcc-is-main%22%20and%20.value.value%20==%20%22True%22))%20else%20empty%20end)/f_auto,q_auto:eco,dpr_auto/w_600/1317269-POR.json?_s=RAABAB0","N/A","https://www.thereformation.com/clothing"
"f721b230-436c-4540-ad22-8d5fb09b63ad","Reformation","Yves Knit Dress - Pamplona Dot","https://media.thereformation.com/image/list/fn_select:jq:first(.%5B%5D%7Cif%20has(%22metadata%22)%20then%20select(any(.metadata%5B%5D;%20.external_id%20==%20%22sfcc-is-main%22%20and%20.value.value%20==%20%22True%22))%20else%20empty%20end)/f_auto,q_auto:eco,dpr_auto/w_600/1317997-PAD.json?_s=RAABAB0","N/A","https://www.thereformation.com/clothing"
"f4f8603d-a9f9-4e7f-a567-6d99cdbb7f05","Reformation","Luca Stretch Low Rise Slim Straight Cropped Jeans - Daly","https://media.thereformation.com/image/list/fn_select:jq:first(.%5B%5D%7Cif%20has(%22metadata%22)%20then%20select(any(.metadata%5B%5D;%20.external_id%20==%20%22sfcc-is-main%22%20and%20.value.value%20==%20%22True%22))%20else%20empty%20end)/f_auto,q_auto:eco,dpr_auto/w_600/1318029-DLY.json?_s=RAABAB0","N/A","https://www.thereformation.com/clothing"
"5f531eeb-d722-41a4-accf-ce2ada235bc9","Reformation","Tommie Knit Dress - Lovebird","https://media.thereformation.com/image/list/fn_select:jq:first(.%5B%5D%7Cif%20has(%22metadata%22)%20then%20select(any(.metadata%5B%5D;%20.external_id%20==%20%22sfcc-is-main%22%20and%20.value.value%20==%20%22True%22))%20else%20empty%20end)/f_auto,q_auto:eco,dpr_auto/w_600/1313774-LBV.json?_s=RAABAB0","N/A","https://www.thereformation.com/clothing"
